kepid,rrmscdpp03p0
5965717,62.74100000000001
5965739,84.195
5978266,200.685
5978295,144.451
5978312,153.004
5978324,86.294
5978361,157.067
5978390,350.786
5978395,185.58700000000002
5978404,61.663000000000004
5978423,235.917
5978435,140.871
5978436,50.975
5978440,104.988
5978448,57.413999999999994
5985167,91.585
5985197,109.135
5985218,88.51899999999999
5985252,115.821
5985293,71.008
5985314,37.823
5985363,281.945
5985398,34.194
5985441,633.9830000000001
5985533,180.421
5985577,187.22799999999998
5985593,94.89
5985601,263.159
5985647,152.922
6020716,151.85399999999998
6020718,85.88
6020723,73.852
6020735,324.012
6020746,86.458
6020753,106.387
6020754,94.15100000000001
6020795,54.223
6020840,190.236
6020848,597.764
6020867,12.889000000000001
6020892,77.134
6020898,693.1669999999999
6020907,248.81599999999997
6025535,266.593
6025594,283.441
6025599,87.14200000000001
6025641,188.38400000000001
6025679,67.64399999999999
6025755,43.065
6025776,528.742
6025805,106.74700000000001
6025883,90.83
6025915,235.50599999999997
6025919,55.478
6025938,88.381
6033699,281.892
6033704,63.59
6033801,184.817
6033818,1406.3339999999998
6033824,186.19400000000002
6033833,44.998000000000005
6033873,480.983
6033907,172.71099999999998
6033938,158.115
6033969,215.204
6033970,140.53799999999998
6034033,36.864000000000004
6034050,112.296
6034071,164.458
6038410,230.826
6038424,183.96900000000002
6038431,199.898
6038432,271.814
6038485,121.37200000000001
6038486,268.276
6038492,217.956
6038509,255.65599999999998
6038512,213.13299999999998
6038520,78.186
6038568,335.98900000000003
6038585,351.57599999999996
6038590,303.70799999999997
6044157,134.972
6044159,108.177
6044170,241.049
6044179,131.695
6044180,199.579
6044181,241.40599999999998
6044188,128.282
6044212,147.811
6044222,220.505
6044228,274.816
6044229,208.834
6044247,378.54400000000004
6044252,99.902
6047245,116.75200000000001
6047264,188.101
6047277,111.09299999999999
6047280,78.354
6047294,278.135
6047339,98.79799999999999
6047343,272.118
6047443,171.06900000000002
6047470,165.25099999999998
6047472,52.68
6047482,77.84899999999999
6047498,179.709
6047502,72.192
6057245,210.274
6057250,324.80400000000003
6057255,166.107
6057258,111.69
6057265,168.745
6057293,77.423
6057317,252.15400000000002
6057364,230.88400000000001
6057369,304.089
6057377,213.45
6057396,158.565
6057401,814.363
6057504,212.325
6062273,194.46900000000002
6062292,124.735
6062298,3405.8109999999997
6062306,325.677
6062337,143.346
6062341,99.609
6062348,189.899
6062367,226.842
6062399,160.90200000000002
6062401,138.509
6062456,216.104
6062466,295.414
6062468,105.93
6062486,71.87100000000001
5907824,51.723
5907868,219.69400000000002
5907881,55.842
5907931,324.536
5908086,46.368
5908225,445.798
5936645,397.645
5936797,124.552
5936805,192.03799999999998
5936811,321.367
5936852,42.106
5936874,86.78
5936891,285.32
5942904,139.032
5942949,298.08799999999997
5942985,174.47
5943072,628.543
5943174,274.29
5943189,99.945
5943205,137.32
5943305,448.421
5943307,152.869
5943319,486.892
5943345,122.529
5943359,110.62100000000001
5943373,74.785
5943385,212.44
5951569,58.809
5951634,188.88
5951649,108.825
5951681,212.581
5951730,246.855
5951742,144.512
5951745,219.28599999999997
5951750,157.987
5951779,124.087
5951861,162.775
5951946,48.758
5951951,136.748
5956305,188.456
5956339,233.886
5956342,204.90599999999998
5956354,158.387
5956366,200.394
5956381,360.954
5956385,304.664
5956458,272.61400000000003
5956476,85.84200000000001
5956504,292.732
5956537,118.2
5956539,262.93
5956587,179.142
5956588,
5962118,213.602
5962124,168.94400000000002
5962129,232.653
5962144,549.678
5962148,47.743
5962157,265.507
5962165,152.15200000000002
5962180,16.059
5962199,80.439
5962211,244.326
5962218,131.412
5962223,263.186
5962235,240.37599999999998
5965747,336.95300000000003
5965819,143.484
5965837,287.5
5965860,215.516
5965881,87.588
5965884,98.208
5965897,86.641
5965910,1283.3519999999999
5965919,90.177
5965935,206.274
5965961,111.816
5966036,201.295
5966043,199.38299999999998
5978463,137.089
5978470,59.138000000000005
5978521,
5978533,132.361
5978547,128.493
5978549,194.972
5978559,133.917
5978562,229.49599999999998
5978682,77.507
5978777,150.476
5978805,89.471
5978815,146.694
5978862,52.713
5985654,93.56
5985683,252.71099999999998
5985708,60.379
5985713,41.845
5985790,297.311
5985959,116.55
5986209,264.777
5986246,237.31799999999998
5986270,127.223
5986518,218.743
5986709,117.929
5987139,244.834
5987205,327.784
6020919,33.782
6020929,96.32799999999999
6020953,222.12
6020959,231.571
6020961,258.254
6021107,84.68799999999999
6021111,125.48100000000001
6021113,65.704
6021160,43.31399999999999
6021181,203.00599999999997
6021186,72.915
6021193,76.30199999999999
6021204,234.36
6025961,316.323
6025964,240.088
6025983,39.945
6025984,591.936
6025986,219.02
6026007,96.042
6026059,138.835
6026065,85.719
6026124,64.146
6026131,104.88
6026138,92.40100000000001
6026154,316.878
6034084,176.03099999999998
6034088,66.998
6034108,23.541
6034114,201.297
6034120,239.565
6034128,141.116
6034132,208.937
6034141,131.262
6034166,175.205
6034185,403.031
6034193,181.921
6034206,182.294
6034242,225.91
6038638,225.798
6038647,126.704
6038665,206.227
6038688,294.746
6038713,146.95600000000002
6038732,53.808
6038745,240.567
6038749,316.069
6038752,194.25900000000001
6038761,153.374
6038777,258.08099999999996
6038794,203.06099999999998
6044259,179.78799999999998
6044285,95.661
6044296,245.507
6044306,316.99
6044331,227.94400000000002
6044352,174.989
6044382,248.985
6044383,296.3
6044391,78.83
6044401,115.336
6044435,105.67299999999999
6044459,106.132
6044515,240.082
6047519,91.87299999999999
6047556,66.942
6047568,255.657
6047628,351.27099999999996
6047644,248.05900000000003
6047663,79.441
6047683,114.389
6047724,94.538
6047726,115.098
6047732,122.758
6047786,179.405
6047788,302.77099999999996
6047825,113.48
6057528,179.90099999999998
6057532,139.968
6057567,134.006
6057579,89.344
6057598,117.529
6057606,92.042
6057628,150.35
6057658,79.581
6057684,136.138
6057750,64.399
6057755,59.47
6057776,301.637
6057800,107.766
6062495,79.544
6062530,394.29400000000004
6062533,69.649
6062591,103.306
6062593,77.21
6062606,98.27799999999999
6062647,134.157
6062673,64.58800000000001
6062681,75.399
6062693,133.79
6062710,54.597
6062756,68.196
6062766,169.545
5936968,57.966
5936997,108.944
5937015,293.964
5937017,313.776
5937046,301.402
5937190,205.49200000000002
5937213,372.99800000000005
5937224,350.32300000000004
5937240,204.537
5937261,240.542
5937264,226.24400000000003
5937279,150.166
5937281,45.727
5943402,151.363
5943405,134.656
5943430,102.866
5943448,167.28400000000002
5943462,236.704
5943512,262.043
5943513,313.348
5943547,295.598
5943578,178.919
5943585,215.18400000000003
5943600,224.987
5943607,233.524
5943611,185.067
5951952,114.005
5951961,232.331
5952034,83.51799999999999
5952104,150.851
5952107,228.25900000000001
5952116,223.31799999999998
5952155,139.864
5952164,279.66700000000003
5952216,177.658
5952244,110.413
5952248,239.59799999999998
5952262,251.43900000000002
5952274,64.374
5956596,102.631
5956625,61.813
5956633,235.765
5956654,341.642
5956656,222.91299999999998
5956680,160.664
5956717,110.95100000000001
5956727,110.789
5956776,10337.657
5956787,153.346
5956816,30.213
5956819,236.333
5956837,282.642
5962262,143.804
5962271,120.601
5962299,186.049
5962323,219.048
5962333,229.09599999999998
5962348,300.272
5962369,164.09099999999998
5962384,46.042
5962395,158.95
5962446,214.517
5962451,170.02200000000002
5962465,101.12299999999999
5962470,197.888
5966097,37.27
5966154,49.196000000000005
5966169,170.697
5966212,540.952
5966237,
5966243,291.97
5966247,183.24400000000003
5966250,203.17700000000002
5966296,102.71600000000001
5966302,195.017
5966321,100.166
5966322,45.888999999999996
5978868,46.369
5978871,230.67
5978891,250.982
5978913,192.507
5978947,163.032
5978985,82.117
5978990,252.329
5979001,177.795
5979034,117.506
5979075,27.823
5979096,55.86600000000001
5979251,275.066
5979301,143.05100000000002
5987347,230.266
5987383,204.826
5987404,65.72399999999999
5987444,341.44199999999995
5987529,285.809
5987658,263.052
5987757,324.473
5987827,122.43799999999999
5987871,132.719
5987910,105.31299999999999
5987973,130.79399999999998
5987982,38.451
6021263,313.23900000000003
6021275,31.449
6021331,46.748000000000005
6021387,197.273
6021431,135.476
6021487,355.644
6021508,100.90700000000001
6021510,282.152
6021570,398.875
6021575,270.678
6021591,249.567
6021593,134.836
6026188,136.905
6026199,446.921
6026204,
6026213,84.249
6026246,279.21299999999997
6026271,184.275
6026273,186.179
6026280,174.155
6026308,180.80900000000003
6026317,81.61399999999999
6026319,199.015
6026320,66.813
6034257,77.251
6034288,219.52
6034306,270.758
6034341,88.73899999999999
6034376,42.398
6034379,738.2339999999999
6034386,252.283
6034409,267.408
6034411,229.046
6034427,100.219
6034456,187.378
6034468,181.625
6034487,148.171
6038805,70.233
6038810,191.78599999999997
6038825,305.823
6038844,313.675
6038860,353.32199999999995
6038870,40.814
6038881,64.346
6038882,218.11
6038976,79.945
6039006,64.88600000000001
6039039,18.219
6039091,29.385
6039095,298.335
6044528,234.266
6044543,
6044553,201.391
6044566,222.856
6044570,176.858
6044574,190.56599999999997
6044597,74.661
6044630,174.03599999999997
6044646,156.585
6044684,187.38099999999997
6044687,155.439
6044709,216.05900000000003
6047829,149.386
6047842,226.66
6047846,126.87
6047853,78.289
6047857,33.172
6047885,188.11900000000003
6047929,121.13600000000001
6047951,240.233
6048011,151.1
6048024,62.47
6048047,110.714
6048053,205.141
6048066,157.58100000000002
6057818,112.98200000000001
6057829,
6057836,136.694
6057842,99.637
6057893,162.392
6057894,75.628
6057913,62.244
6057919,114.74600000000001
6057928,51.405
6057968,237.979
6058006,341.277
6058044,40.152
6062853,96.8
6062874,92.225
6062929,237.233
6062984,15.720999999999998
6063028,44.95
6063036,171.981
6063067,78.949
6063081,211.416
6063092,251.12599999999998
6063181,264.177
6063190,193.915
6063217,246.977
6063220,64.22
5937311,421.7
5937351,267.589
5937398,190.396
5937464,165.567
5937488,870.578
5937572,105.221
5937617,96.741
5937679,268.14099999999996
5937689,39.648
5937698,86.965
5937709,106.03399999999999
5937733,90.501
5938112,159.672
5943616,256.868
5943622,33.177
5943623,236.98
5943629,120.65299999999999
5943632,158.78799999999998
5943638,218.83900000000003
5943644,209.465
5943659,108.913
5943667,281.17
5943695,62.203
5943698,207.845
5943714,191.02900000000002
5952282,273.155
5952291,110.863
5952309,150.704
5952324,113.23100000000001
5952329,118.84
5952338,49.52
5952366,869.0830000000001
5952369,140.745
5952378,258.682
5952385,283.801
5952403,350.409
5952417,146.089
5952443,175.61
5952448,201.395
5956859,259.27
5956924,72.117
5956957,192.863
5956977,170.299
5957002,257.759
5957027,208.959
5957075,136.30100000000002
5957093,67.837
5957117,333.21
5957123,
5957137,62.68600000000001
5957168,72.76100000000001
5957181,300.28
5962495,285.764
5962497,149.942
5962506,112.287
5962509,198.62400000000002
5962514,496.324
5962532,501.069
5962538,129.716
5962551,58.903999999999996
5962587,150.24200000000002
5962589,154.93200000000002
5962632,207.899
5962646,212.24599999999998
5962663,197.25599999999997
5966326,176.55700000000002
5966348,158.725
5966352,209.058
5966384,167.793
5966385,113.56700000000001
5966386,160.358
5966417,236.44400000000002
5966432,137.06
5966450,150.531
5966476,232.96599999999998
5966485,141.842
5966607,141.214
5979337,42.73
5979339,115.90700000000001
5979345,81.818
5979451,110.266
5979460,1896.53
5979488,333.315
5979500,300.02299999999997
5979552,67.732
5979561,105.788
5979586,134.79399999999998
5979710,648.261
5979712,39.646
5979719,52.396
5979723,53.067
5987983,302.83099999999996
5988029,43.638999999999996
5988031,128.885
5988140,28.854
5988192,201.71900000000002
5988255,80.681
5988330,50.82
5988379,457.787
5988382,73.133
5988387,14.488
5988422,99.759
5988434,79.21300000000001
5988465,
6021611,242.075
6021634,205.25599999999997
6021655,303.64799999999997
6021659,211.76
6021675,311.286
6021684,293.658
6021696,179.16
6021700,312.064
6021702,259.913
6021707,225.662
6021718,206.03
6021728,258.895
6026321,72.858
6026324,108.02
6026326,262.168
6026345,253.78799999999998
6026368,558.448
6026402,265.376
6026438,259.319
6026442,109.655
6026443,161.735
6026522,176.102
6026531,56.951
6026593,111.181
6026737,58.397
6034565,59.54600000000001
6034568,73.258
6034587,294.986
6034643,246.665
6034681,243.06900000000002
6034754,168.65900000000002
6034767,164.042
6034812,
6034834,89.82700000000001
6034849,276.631
6034893,80.347
6034897,85.60799999999999
6034912,342.835
6039118,87.95700000000001
6039219,146.475
6039264,259.862
6039270,187.997
6039392,294.52299999999997
6041223,143.898
6041290,303.298
6041330,189.075
6041352,243.37900000000002
6041394,132.991
6041411,296.426
6041469,58.806000000000004
6044714,107.742
6044732,123.131
6044739,84.87100000000001
6044748,171.416
6044768,331.722
6044784,180.44
6044801,148.446
6044810,69.846
6044844,230.43099999999998
6044882,324.545
6044909,14.584000000000001
6044937,180.024
6048073,135.575
6048081,221.399
6048088,91.09700000000001
6048106,829.678
6048135,92.50200000000001
6048137,94.999
6048139,55.925
6048148,171.357
6048190,292.279
6048208,165.24599999999998
6048223,257.218
6048225,134.548
6058086,185.93200000000002
6058104,144.686
6058105,58.43899999999999
6058109,225.139
6058119,182.916
6058145,229.827
6058184,113.88799999999999
6058239,140.173
6058259,151.463
6058273,279.502
6058294,730.8389999999999
6058323,138.66
6058331,136.537
6063228,47.299
6063232,263.416
6063240,78.809
6063284,49.153999999999996
6063291,10.862
6063313,83.434
6063322,123.37899999999999
6063326,332.11800000000005
6063339,323.35900000000004
6063385,56.687
6063406,166.06799999999998
6063448,211.896
6063511,110.40100000000001
5938148,112.529
5938160,258.507
5938165,302.48400000000004
5938175,268.585
5938203,331.75199999999995
5938205,279.342
5938219,178.218
5938220,65.257
5938244,201.18200000000002
5938250,119.795
5938254,181.47099999999998
5938255,132.558
5938259,88.064
5943725,25.546999999999997
5943727,40.853
5943735,96.24700000000001
5943736,89.387
5943738,62.213
5943740,123.865
5943771,145.19799999999998
5943781,218.197
5943783,257.686
5943793,249.715
5943838,86.855
5943863,117.25
5943886,65.375
5952457,195.15099999999998
5952482,147.571
5952534,90.931
5952551,71.592
5952695,38.465
5952774,110.971
5952792,139.49
5952802,133.87
5952853,102.84700000000001
5952890,216.15
5952903,191.808
5952924,180.082
5957185,165.419
5957211,283.601
5957220,65.692
5957279,78.19800000000001
5957288,134.32299999999998
5957334,237.56
5957357,122.131
5959429,132.946
5959491,301.814
5959502,147.666
5959515,59.79
5959521,209.947
5962674,281.72700000000003
5962682,163.517
5962693,59.96
5962710,244.12900000000002
5962714,241.87900000000002
5962716,448.462
5962767,280.557
5962798,103.493
5962817,154.641
5962848,104.125
5962873,44.313
5962877,134.94299999999998
5962892,201.521
5966646,285.501
5966652,164.669
5966658,103.72200000000001
5966660,67.668
5966669,992.778
5966674,217.06900000000002
5966693,142.757
5966724,310.998
5966732,199.21599999999998
5966747,101.615
5966795,249.976
5966807,153.96200000000002
5966810,141.737
5979770,56.608999999999995
5979800,35.93
5979848,97.67200000000001
5979856,275.472
5979863,211.81799999999998
5979866,840.534
5979871,127.723
5979934,173.175
5979965,51.434
5980061,197.74900000000002
5980099,60.98
5980128,294.598
5980165,303.44
5988544,43.218999999999994
5988566,31.179000000000002
5988573,159.549
5988679,147.391
5988737,116.523
5988768,82.594
5988807,39.272
5988823,221.482
5988842,46.751999999999995
5988860,100.87100000000001
5988874,324.64099999999996
5988878,166.075
5988889,70.419
6021738,125.79899999999999
6021740,358.80400000000003
6021746,119.16
6021781,221.65599999999998
6021786,498.963
6021801,270.01099999999997
6021812,297.222
6021822,99.975
6021839,102.088
6021840,259.52
6021852,110.395
6021857,127.85700000000001
6021874,57.555
6026779,195.135
6026805,130.409
6026814,271.275
6026831,232.608
6026851,118.766
6026857,76.836
6026859,299.97900000000004
6026869,303.368
6026875,73.274
6026897,221.357
6026909,38.279
6026924,56.995
6034916,130.316
6034923,20.729
6034933,58.795
6034945,154.151
6034965,208.421
6034988,170.56799999999998
6034997,170.733
6035004,156.143
6035124,82.079
6035145,173.50400000000002
6035173,216.62599999999998
6035199,82.443
6041507,156.246
6041511,73.128
6041551,46.943000000000005
6041560,252.175
6041564,83.596
6041575,139.99200000000002
6041636,219.243
6041659,135.32299999999998
6041680,74.01899999999999
6041683,275.01099999999997
6041684,120.89399999999999
6041704,230.96200000000002
6044941,165.365
6044949,175.321
6044997,235.43099999999998
6044999,142.095
6045006,297.746
6045017,123.95
6045027,245.40599999999998
6045030,257.343
6045045,117.869
6045059,267.17900000000003
6045093,145.997
6045096,118.189
6048243,136.561
6048250,80.003
6048255,269.677
6048276,95.57
6048293,178.69099999999997
6048302,223.327
6048303,169.303
6048325,141.129
6048331,172.03900000000002
6048345,182.62599999999998
6048385,199.37400000000002
6048399,107.851
6058385,98.464
6058403,179.574
6058482,289.377
6058486,72.218
6058500,134.14700000000002
6058544,84.81
6058551,126.094
6058575,161.92600000000002
6058586,237.986
6058608,24.165
6058612,219.253
6058614,495.555
6058645,69.503
6063533,307.779
6063615,144.798
6063628,48.775
6063636,189.63099999999997
6063724,64.111
6063741,121.26799999999999
6063745,191.145
6063925,326.344
6064010,121.354
6064024,79.057
6064051,61.403999999999996
6064061,89.30799999999999
5938266,32.544000000000004
5938270,248.31400000000002
5938276,150.376
5938278,262.26
5938297,196.22799999999998
5938311,561.268
5938327,119.9
5938328,122.36399999999999
5938341,99.163
5938346,134.65
5938347,121.37700000000001
5938349,881.0260000000001
5938355,161.773
5938404,213.47799999999998
5943889,942.7660000000001
5943933,51.00899999999999
5943981,707.935
5944031,76.722
5944041,236.05
5944171,80.51899999999999
5944209,27.719
5944240,347.923
5944337,146.736
5944372,248.638
5944395,53.809
5944407,204.00599999999997
5944410,177.778
5952935,96.806
5952987,173.005
5953000,60.53
5953007,164.982
5953028,65.725
5953057,88.458
5953100,169.908
5953138,179.69799999999998
5953179,781.6160000000001
5953216,156.613
5953248,55.115
5953256,127.03
5953275,56.24100000000001
5959534,154.14600000000002
5959555,112.359
5959556,68.465
5959615,131.171
5959679,165.55200000000002
5959719,80.673
5959737,43.037
5959753,152.334
5959770,68.904
5959837,96.446
5959855,273.29900000000004
5959878,83.009
5959901,53.375
5962906,192.372
5962939,167.513
5962947,187.37099999999998
5962956,821.153
5962974,200.477
5962983,226.921
5962990,184.796
5963001,238.69
5963024,170.8
5963074,94.9
5963116,293.658
5963127,309.654
5963167,247.142
5966824,109.434
5966873,49.32899999999999
5966881,140.975
5966901,198.521
5966912,223.987
5966921,441.476
5966966,244.832
5967001,214.503
5967045,54.666000000000004
5967053,85.75
5967070,78.687
5967092,70.041
5967127,276.885
5980208,191.90400000000002
5980248,78.09899999999999
5980277,169.09799999999998
5980287,139.444
5980337,16.87
5980354,49.387
5980360,113.45200000000001
5980361,163.558
5980410,214.34900000000002
5980461,162.408
5980509,105.696
5980538,217.185
5988931,296.689
5988971,117.727
5989059,73.812
5989072,19.924
5989077,66.373
5989099,109.24600000000001
5989111,57.95399999999999
5989134,94.714
5989157,36.818000000000005
5989187,147.3
5989259,140.226
5989268,65.146
6021876,652.265
6021902,836.926
6021998,80.598
6022075,71.152
6022110,159.214
6022204,241.34099999999998
6022348,245.555
6022397,99.729
6022408,65.15100000000001
6022419,51.74100000000001
6022452,245.521
6022474,139.66899999999998
6022519,212.25799999999998
6026957,158.292
6026960,124.25200000000001
6026967,419.694
6026981,137.359
6026983,186.71099999999998
6027033,260.346
6027040,168.94299999999998
6027057,133.14700000000002
6027095,262.394
6027142,115.09299999999999
6027145,194.252
6027160,211.446
6035214,342.509
6035247,213.988
6035253,111.50299999999999
6035260,126.469
6035280,223.574
6035296,85.014
6035301,289.465
6035306,152.032
6035335,158.439
6035359,266.748
6035399,258.31
6035405,105.56299999999999
6041708,152.215
6041709,223.743
6041711,116.709
6041720,216.86599999999999
6041724,195.05700000000002
6041734,229.273
6041741,70.268
6041744,71.354
6041761,157.17
6041787,86.176
6041803,144.872
6041808,198.98
6045110,147.27700000000002
6045117,84.512
6045122,166.00599999999997
6045124,66.357
6045125,160.727
6045141,142.41299999999998
6045153,146.078
6045209,164.787
6045212,123.70299999999999
6045217,136.062
6045222,188.888
6045223,293.435
6045234,57.338
6048403,62.15
6048411,58.427
6048439,117.574
6048460,260.94599999999997
6048483,98.37299999999999
6048510,199.175
6048524,107.387
6048536,262.509
6048547,174.747
6048560,230.079
6048561,267.394
6048569,195.37
6058659,122.867
6058691,101.90700000000001
6058700,218.766
6058758,64.205
6058776,93.488
6058791,254.31099999999998
6058800,83.221
6058801,283.485
6058816,63.83
6058827,58.69
6058830,86.978
6058846,260.888
6058858,322.39599999999996
6058875,845.24
6064171,324.439
6064237,71.34899999999999
6064412,169.65400000000002
6064464,216.106
6064473,166.111
6064517,52.931999999999995
6064518,162.02
6064684,80.40899999999999
6064685,133.98
6064779,280.738
6064813,113.21
6064828,252.41
6064844,231.028
5938423,203.347
5938430,204.757
5938440,84.485
5938449,88.814
5938515,55.43899999999999
5938531,502.38300000000004
5938640,53.856
5938683,293.937
5938798,62.166000000000004
5938905,842.6010000000001
5938952,236.67700000000002
5938970,169.794
5938981,551.992
5939072,428.744
5944479,178.92
5944493,195.271
5944511,176.81900000000002
5944521,85.065
5944563,108.571
5944568,79.328
5944592,667.7919999999999
5944614,196.951
5944625,177.11900000000003
5944642,246.433
5944707,131.047
5944731,293.215
5944737,108.305
5953282,55.323
5953294,348.17
5953297,109.681
5953307,84.167
5953384,124.756
5953386,193.41
5953394,288.665
5953416,161.651
5953422,267.932
5953426,127.21700000000001
5953430,102.49799999999999
5953438,215.968
5953450,150.89600000000002
5959908,78.532
5959916,72.689
5959917,181.22400000000002
5959954,241.21200000000002
5960062,169.88299999999998
5960066,268.948
5960072,68.075
5960076,182.551
5960092,1584.641
5960127,168.22
5960148,185.388
5960198,260.116
5960215,88.421
5960223,188.18
5963171,60.176
5963173,247.872
5963176,136.109
5963179,186.88400000000001
5963194,209.482
5963222,80.314
5963253,112.889
5963255,82.29700000000001
5963267,225.044
5963268,254.438
5963269,141.086
5963278,211.03799999999998
5963284,238.704
5967147,45.403
5967153,47.678000000000004
5967194,162.866
5967234,246.748
5967279,172.33
5967315,78.907
5967330,135.981
5967447,100.70100000000001
5967454,241.49900000000002
5967472,120.814
5967625,270.366
5972292,237.157
5980555,513.439
5980616,167.679
5980619,132.214
5980628,185.84599999999998
5980631,337.185
5980661,191.86700000000002
5980674,899.2719999999999
5980709,152.928
5980710,48.277
5980736,92.49600000000001
5980741,93.74700000000001
5980778,81.265
5980783,229.91099999999997
5989323,147.662
5989353,71.962
5989391,67.395
5989401,352.865
5989405,79.219
5989437,695.155
5989498,139.02200000000002
5989570,306.407
5989623,96.86200000000001
5989694,88.757
5989769,57.763000000000005
5989773,156.21
5989832,35.675
6022556,291.841
6022596,179.165
6022651,273.567
6022653,55.534
6022668,307.366
6022670,70.645
6022695,149.08
6022706,140.529
6022709,237.18900000000002
6022710,66.494
6022753,169.868
6022785,213.201
6022792,44.203
6027171,223.33
6027202,254.058
6028860,100.44
6028872,56.519
6028880,78.128
6028884,125.01
6028890,155.893
6028896,252.898
6028914,88.31299999999999
6028942,87.01899999999999
6028968,250.41099999999997
6028972,127.97200000000001
6028995,187.907
6035464,130.559
6035466,50.722
6035535,1078.482
6035563,217.037
6035567,258.005
6035574,217.607
6035578,243.743
6035618,463.07300000000004
6035620,283.181
6035632,91.178
6035682,114.07
6035712,139.47299999999998
6035716,356.47900000000004
6041832,128.39
6041854,166.178
6041863,237.49599999999998
6041864,236.982
6041885,99.671
6041931,89.47
6041948,229.0
6041956,275.072
6042010,220.93599999999998
6042011,75.96300000000001
6042031,62.86600000000001
6042068,256.791
6042116,87.475
6045247,43.983999999999995
6045250,205.43400000000003
6045264,
6045268,171.07
6045279,63.992
6045284,199.81900000000002
6045287,130.158
6045299,93.52600000000001
6045303,228.22400000000002
6045305,229.768
6045309,287.02299999999997
6045323,72.194
6045333,320.186
6048571,233.653
6048593,235.507
6048606,253.178
6048648,239.86900000000003
6048651,174.98
6048655,207.30200000000002
6048671,72.32300000000001
6048690,166.521
6048725,198.21400000000003
6048726,180.23
6048734,142.037
6048736,106.132
6048744,55.59
6058896,155.85399999999998
6058903,151.47299999999998
6058913,256.395
6058940,122.051
6058941,193.44400000000002
6058948,307.439
6058980,86.01899999999999
6058987,303.47700000000003
6059005,149.843
6059044,179.248
6059051,194.739
6059055,294.131
6059113,66.441
6059136,175.25799999999998
6064910,43.053999999999995
6064911,87.04
6064919,108.689
6064932,159.884
6065010,71.581
6065102,39.696999999999996
6065213,126.37
6065221,227.06099999999998
6065223,140.279
6065320,85.579
6065339,167.545
6065351,244.13299999999998
6065416,49.578
5939129,199.50799999999998
5939163,340.14099999999996
5939166,117.676
5939212,242.85
5939253,241.226
5939411,330.39300000000003
5939413,79.535
5939450,58.707
5939482,272.964
5939498,162.556
5939577,68.044
5939623,101.68
5939661,378.626
5944745,74.508
5944764,518.24
5944769,212.077
5944809,91.15100000000001
5946568,81.919
5946592,235.113
5946671,78.278
5946717,264.711
5946748,39.681999999999995
5946806,308.198
5949306,114.876
5949422,27.598000000000003
5949441,224.736
5953474,206.157
5953502,181.81400000000002
5953540,277.129
5953544,129.612
5953549,67.289
5953556,55.556999999999995
5953596,103.38799999999999
5953602,109.56200000000001
5953614,95.822
5953631,249.622
5953644,94.448
5953656,102.868
5960226,108.811
5960236,131.092
5960242,205.82
5960255,204.65
5960267,71.456
5960274,163.498
5960283,
5960293,124.995
5960321,181.197
5960347,134.205
5960354,187.764
5960358,178.683
5963285,295.193
5963287,167.45
5963339,38.391
5963360,71.339
5963412,73.906
5963456,170.449
5963469,83.194
5963490,143.549
5963499,181.722
5963556,28.586
5963565,220.451
5963582,66.36399999999999
5963588,141.308
5972315,81.413
5972334,153.835
5972504,180.614
5972541,70.497
5975112,158.539
5975113,179.71900000000002
5975128,137.201
5975207,110.31299999999999
5975246,103.677
5975261,200.893
5975275,203.19299999999998
5975314,332.569
5975337,171.312
5980800,253.34900000000002
5980826,114.995
5980866,107.319
5980882,258.98400000000004
5980953,178.329
5981011,298.916
5981012,49.227
5981039,435.32800000000003
5981058,192.87900000000002
5981095,276.566
5981126,74.175
5981151,353.535
5981154,107.58
5989835,203.49099999999999
5989856,61.075
5989889,145.359
5989914,98.557
5989921,31.688000000000002
5990119,50.948
5990218,355.171
5990250,33.506
5990256,108.251
5990313,276.716
5990404,215.188
5990487,316.513
5990567,188.465
6022804,276.449
6022829,399.62699999999995
6022900,52.73
6022971,196.342
6023302,196.72400000000002
6023324,95.046
6023332,285.629
6023350,234.718
6023369,246.80700000000002
6023385,275.112
6023421,293.017
6023426,133.859
6023436,102.374
6029002,83.551
6029024,306.81
6029026,88.63799999999999
6029053,779.7310000000001
6029065,170.357
6029069,73.627
6029083,246.032
6029084,134.615
6029085,275.503
6029090,239.204
6029099,84.161
6029105,247.968
6035723,129.232
6035754,265.98400000000004
6035769,51.43
6035800,178.053
6035807,177.895
6035823,296.21299999999997
6035837,233.115
6035844,333.50300000000004
6035898,308.99
6035912,168.356
6035966,112.51899999999999
6035968,183.179
6042118,64.837
6042168,115.743
6042175,241.87400000000002
6042176,131.457
6042191,149.30100000000002
6042214,98.941
6042283,48.196000000000005
6042347,150.33
6042361,174.78
6042397,158.588
6042403,118.624
6042423,203.011
6042429,77.798
6045357,59.684
6045377,164.166
6045379,150.689
6045384,305.02299999999997
6045400,318.35900000000004
6045404,267.89
6045412,124.081
6045417,231.468
6045421,90.514
6045463,154.708
6045482,88.98899999999999
6045494,75.74600000000001
6213523,86.271
6213543,283.983
6213607,111.137
6213627,188.06099999999998
6213648,293.416
6213665,174.41
6213672,130.472
6213678,141.33700000000002
6213683,48.676
6213709,606.384
6213712,568.295
6213736,90.945
6213766,171.331
6213768,248.763
6224137,76.962
6224148,128.407
6224159,213.793
6224166,323.841
6224216,72.502
6224302,38.3
6224305,65.10600000000001
6224312,551.297
